,name,ra,dec,velocity,redshift,flag
398,2MASX J08232723+2231114,125.86375,22.51973,40179.0,0.134023,SPEC
399,WISEA J082159.87+223409.4,125.49943,22.56931,--,--,
400,WISEA J082221.77+222525.1,125.59069,22.42349,--,--,
401,WISEA J082240.20+222639.1,125.66753,22.44413,27814.0,0.092779,SPEC
402,SDSS J082320.24+223844.6,125.83437,22.64573,--,--,
403,WISEA J082320.70+223838.2,125.83627,22.644,--,--,
404,WISEA J082243.18+221702.9,125.67995,22.28418,--,--,
405,GALEXMSC J082243.85+221704.6,125.68274,22.28462,--,--,
406,WISEA J082142.34+223630.2,125.42647,22.60828,--,--,
407,WISEA J082153.32+224129.7,125.47216,22.69155,--,--,
408,SDSS J082158.71+224250.4,125.49465,22.71401,--,--,
409,WISEA J082158.78+224244.6,125.49492,22.71231,--,--,
410,WISEA J082301.05+224706.7,125.7544,22.7852,--,--,
411,WISEA J082301.05+224701.9,125.75441,22.7841,28043.0,0.093543,SPEC
412,WISEA J082242.53+222548.4,125.6772,22.43022,--,--,
413,WISEA J082254.25+224044.0,125.72603,22.67892,--,--,
414,WISEA J082312.75+224617.5,125.80316,22.77147,--,--,
415,WISEA J082151.48+222148.8,125.4646,22.36368,--,--,
416,SDSS J082813.92+260533.7,127.05802,26.09272,--,--,
417,WISEA J082656.82+260132.1,126.73676,26.02547,--,--,
418,2MASS J08265949+2551274,126.74763,25.8579,28658.0,0.095593,SPEC
419,WISEA J082659.51+255127.0,126.74797,25.85752,--,--,
420,WISEA J082647.75+261549.9,126.69896,26.26392,28186.0,0.094019,SPEC
421,GALEXMSC J082815.84+254654.7,127.06603,25.78188,--,--,
422,WISEA J082607.56+254328.4,126.53152,25.72458,25872.0,0.086299,SPEC
423,GALEXMSC J082657.44+254606.5,126.73937,25.7685,--,--,
424,WISEA J082657.68+254559.5,126.74035,25.76645,--,--,
425,WISEA J082631.57+255135.8,126.63168,25.8597,--,--,
426,WISEA J082715.39+254836.6,126.81415,25.81017,--,--,
427,WISEA J082715.92+254831.0,126.81659,25.80859,--,--,
428,WISEA J082756.72+260257.6,126.98633,26.04932,28572.0,0.095306,SPEC
429,SDSS J082750.05+260614.7,126.95855,26.10409,--,--,
430,WISEA J082750.07+260615.4,126.95867,26.10433,--,--,
431,SDSS J082750.11+260616.8,126.95882,26.10468,--,--,
432,WISEA J082752.84+260502.4,126.97016,26.08402,28682.0,0.095673,SPEC
433,WISEA J082833.23+260445.2,127.13852,26.07924,--,--,
434,WISEA J082821.68+260936.6,127.0903,26.16015,28878.0,0.096327,SPEC
435,GALEXMSC J082748.18+255036.4,126.95079,25.84346,--,--,
436,SDSS J082748.19+255036.1,126.95079,25.84339,--,--,
437,WISEA J082748.51+255033.2,126.95215,25.84258,--,--,
438,SDSS J082748.60+255032.2,126.95253,25.84229,--,--,
439,WISEA J082602.50+255359.1,126.51047,25.89973,--,--,
440,WISEA J082630.10+260158.9,126.62558,26.03312,--,--,
441,WISEA J082621.97+260346.4,126.59159,26.0629,11601.0,0.038696,SPEC
442,WISEA J082727.62+260458.0,126.86516,26.08273,--,--,
443,SDSS J082701.76+255539.0,126.75736,25.92752,--,--,
444,WISEA J082702.08+255532.6,126.75864,25.92561,--,--,
445,WISEA J082744.59+254617.8,126.93569,25.77155,--,--,
446,SDSS J082758.41+254647.5,126.99339,25.77987,--,--,
447,WISEA J082758.50+254652.4,126.99374,25.78163,--,--,
448,SDSS J082758.41+254647.5,126.99339,25.77987,--,--,
449,WISEA J082758.50+254652.4,126.99374,25.78163,--,--,
450,SDSS J082657.58+260545.4,126.73995,26.09597,--,--,
451,WISEA J082658.05+260545.5,126.74189,26.09598,--,--,
452,SDSS J085056.64+310054.6,132.73603,31.01517,--,--,
453,WISEA J085057.11+310049.4,132.73809,31.0137,--,--,
454,WISEA J085044.36+305752.1,132.68472,30.96476,--,--,
455,WISEA J085139.60+304903.5,132.91504,30.8176,42521.0,0.141834,SPEC
456,SDSS J085140.24+304900.9,132.9177,30.81692,--,--,
457,SDSS J085128.32+304136.3,132.86802,30.69342,--,--,
458,SDSS J085128.68+304134.6,132.86953,30.69295,--,--,
459,SDSS J085129.16+304139.1,132.87151,30.69421,--,--,
460,WISEA J085118.57+310158.8,132.82739,31.03303,35992.0,0.120057,SPEC
461,SDSS J085102.34+304504.7,132.75976,30.75131,--,--,
462,WISEA J085102.49+304457.8,132.76046,30.74945,--,--,
463,WISEA J085119.91+305237.4,132.833,30.87713,--,--,
464,WISEA J085152.44+305951.0,132.96852,30.99752,--,--,
465,SDSS J085234.08+304308.4,133.14203,30.71902,--,--,
466,WISEA J085234.69+304306.3,133.14467,30.71843,--,--,
467,WISEA J085031.64+305929.3,132.63181,30.99149,--,--,
468,GALEXMSC J085032.09+305930.9,132.63374,30.99193,--,--,
469,WISEA J085200.40+305917.0,133.0017,30.9881,36523.0,0.121828,SPEC
470,WISEA J085148.77+305416.9,132.95362,30.90496,--,--,
471,WISEA J085730.24+584607.6,134.37587,58.76878,30272.0,0.100976,SPEC
472,WISEA J085225.64+585840.9,133.10674,58.97776,--,--,
473,SDSS J085225.77+585845.6,133.1074,58.97935,--,--,
474,SDSS J085426.15+591106.8,133.60898,59.18524,--,--,
475,WISEA J085427.15+591106.5,133.61319,59.18513,--,--,
476,WISEA J085801.19+582124.7,134.50505,58.35689,26849.0,0.089559,SPEC
477,WISEA J085855.33+582836.6,134.73058,58.4768,36243.0,0.120895,SPEC
478,WISEA J085646.70+583042.7,134.19458,58.51192,--,--,
479,WISEA J085643.19+585726.8,134.17995,58.95752,--,--,
480,WISEA J085634.93+590318.1,134.1456,59.05505,28103.0,0.093741,SPEC
481,WISEA J085733.26+584317.8,134.38857,58.72164,25911.0,0.086431,SPEC
482,WISEA J085242.53+585150.4,133.17718,58.86401,28121.0,0.093801,SPEC
483,WISEA J085552.71+590725.2,133.96958,59.1237,--,--,
484,WISEA J085909.28+584643.8,134.7887,58.77885,--,--,
485,SDSS J085909.34+584645.3,134.78892,58.77925,--,--,
486,WISEA J085714.61+585729.2,134.31057,58.95804,--,--,
487,SDSS J085715.25+585732.0,134.31357,58.9589,--,--,
488,WISEA J085643.09+590245.3,134.17957,59.04595,28007.0,0.093422,SPEC
489,2MASS J08570847+5909180,134.28544,59.15503,--,--,
490,WISEA J085709.66+590917.7,134.29027,59.15494,--,--,
491,2MASX J08570971+5909188,134.2905,59.15528,27785.0,0.092682,SPEC
492,WISEA J085709.87+590922.4,134.29113,59.15625,--,--,
493,WISEA J085740.42+590150.3,134.41842,59.03066,--,--,
494,WISEA J085222.07+585101.3,133.09199,58.85039,--,--,
495,WISEA J085222.13+585105.9,133.09218,58.85141,27553.0,0.091908,SPEC
496,WISEA J085416.10+591013.0,133.56684,59.17017,--,--,
497,WISEA J085429.23+591050.1,133.62187,59.18061,27845.0,0.092881,SPEC
498,WISEA J085351.12+581737.2,133.46292,58.29366,26935.0,0.089845,SPEC
499,WISEA J085351.16+581733.3,133.46319,58.2926,--,--,
500,WISEA J085351.35+581746.7,133.46399,58.29631,--,--,
501,SDSS J085757.52+585314.6,134.48971,58.88739,939849.0,3.135,PHOT
502,WISEA J085758.48+585315.4,134.49373,58.88761,25877.0,0.086315,SPEC
503,WISEA J085330.20+584647.9,133.37567,58.77992,32776.0,0.10933,PHOT
504,WISEA J085656.51+591210.6,134.23555,59.20305,28290.0,0.094364,SPEC
505,WISEA J085303.56+583348.3,133.26488,58.56341,--,--,
506,WISEA J085616.60+585631.6,134.0692,58.94213,25974.0,0.08664,SPEC
507,2MASS J08530835+5903342,133.28479,59.0595,--,--,
508,WISEA J085650.81+583723.0,134.21166,58.62307,--,--,
509,WISEA J085819.37+585635.3,134.58073,58.94313,30320.0,0.101135,SPEC
510,WISEA J085325.73+584650.8,133.35737,58.78075,-6.0,-2e-05,SPEC
511,WISEA J085537.19+590624.1,133.905,59.10675,--,--,
512,WISEA J090803.94+211624.8,137.0165,21.27358,24081.0,0.080326,SPEC
513,WISEA J090830.23+213231.2,137.12582,21.54203,--,--,
514,SDSS J090830.69+213226.3,137.1279,21.54065,--,--,
515,WISEA J090824.07+211714.3,137.10034,21.28734,--,--,
516,SDSS J090804.25+211437.9,137.01774,21.24387,--,--,
517,WISEA J090810.11+211354.9,137.04218,21.23182,--,--,
518,WISEA J090846.82+212438.3,137.19506,21.41065,--,--,
519,WISEA J090747.99+213635.3,136.9503,21.61019,--,--,
520,SDSS J090745.19+212724.5,136.93832,21.45682,--,--,
521,WISEA J090745.32+212725.0,136.93885,21.45697,--,--,
522,SDSS J090745.47+212726.0,136.93946,21.45724,--,--,
523,SDSS J090747.70+213235.3,136.94876,21.54315,--,--,
524,SDSS J090747.95+213228.9,136.94983,21.54136,--,--,
525,WISEA J091119.47+600118.5,137.83116,60.02184,20851.0,0.06955,SPEC
526,WISEA J091332.75+594918.0,138.38648,59.8217,--,--,
527,WISEA J091332.31+602020.7,138.38472,60.33908,--,--,
528,WISEA J090833.16+600453.2,137.13812,60.08157,22281.0,0.074321,SPEC
529,SDSS J090833.89+600458.5,137.14123,60.08292,--,--,
530,WISEA J090949.97+595200.9,137.45822,59.86692,--,--,
531,SDSS J090949.99+595202.2,137.45831,59.86729,--,--,
532,WISEA J091056.53+595304.0,137.73561,59.88452,24617.0,0.082113,SPEC
533,WISEA J091041.87+600025.8,137.67459,60.00722,--,--,
534,WISEA J091118.00+600014.8,137.82506,60.00416,--,--,
535,GALEXASC J091118.15+600015.8,137.82566,60.00441,--,--,
536,WISEA J091123.60+594727.4,137.84829,59.79119,--,--,
537,SDSS J091123.70+594722.6,137.84876,59.78963,--,--,
538,WISEA J091248.21+595927.2,138.20045,59.991,--,--,
539,WISEA J091243.09+600551.2,138.17921,60.09788,--,--,
540,WISEA J091317.21+600341.7,138.32172,60.06153,--,--,
541,WISEA J091259.53+600157.8,138.24781,60.03274,--,--,
542,WISEA J091309.01+600411.3,138.28757,60.06987,--,--,
543,WISEA J091123.90+594552.6,137.84948,59.76463,--,--,
544,WISEA J091242.18+595411.8,138.17584,59.90337,--,--,
545,WISEA J091024.77+600432.6,137.60317,60.0759,--,--,
546,WISEA J091101.52+601007.9,137.75652,60.16884,--,--,
547,WISEA J091202.60+600953.6,138.01091,60.16492,31718.0,0.1058,SPEC
548,WISEA J090847.15+600227.8,137.19648,60.04107,--,--,
549,WISEA J090848.04+600220.6,137.19973,60.03922,--,--,
550,WISEA J090944.88+601308.9,137.43704,60.21916,--,--,
551,GALEXMSC J090945.07+601302.4,137.43782,60.21736,--,--,
552,WISEA J091212.48+352253.9,138.05204,35.38165,--,--,
553,SDSS J091151.01+345049.4,137.96255,34.84707,--,--,
554,WISEA J091151.44+345045.9,137.96431,34.84601,34.0,0.000115,SPEC
555,WISEA J091107.88+351051.2,137.78282,35.18088,--,--,
556,WISEA J091238.19+344023.8,138.1591,34.67328,29152.0,0.09724,SPEC
557,WISEA J091340.58+351619.3,138.41903,35.2719,18168.0,0.060601,SPEC
558,WISEA J091333.61+350007.9,138.38983,35.00233,--,--,
559,SDSS J091334.04+350003.6,138.39185,35.00101,--,--,
560,WISEA J091356.89+344833.2,138.48705,34.80921,19023.0,0.063455,SPEC
561,WISEA J091412.78+350230.1,138.55324,35.04169,--,--,
562,WISEA J091153.06+350234.6,137.97104,35.04294,13780.0,0.045964,SPEC
563,WISEA J091321.77+350239.5,138.34065,35.04426,35415.0,0.118133,SPEC
564,SDSS J091321.80+350246.2,138.34084,35.04617,--,--,
565,WISEA J091353.66+351047.1,138.47363,35.17971,18371.0,0.061279,SPEC
566,WISEA J091035.42+350309.9,137.64758,35.05301,--,--,
567,SDSS J091036.12+350314.6,137.65052,35.05407,--,--,
568,WISEA J091224.55+351008.4,138.10232,35.16899,18788.0,0.06267,FoF
569,WISEA J091228.27+350938.7,138.11776,35.16082,18500.0,0.061709,SPEC
570,WISEA J091324.25+351710.9,138.35105,35.28636,--,--,
571,WISEA J091814.98+262203.2,139.56243,26.36749,--,--,
572,SDSS J091839.22+262728.5,139.66342,26.45793,--,--,
573,SDSS J091845.51+261024.2,139.68966,26.1734,--,--,
574,WISEA J091846.21+261027.2,139.69253,26.17423,--,--,
575,WISEA J091855.07+260701.2,139.72944,26.11696,--,--,
576,WISEA J091920.45+261129.7,139.8353,26.19148,--,--,
577,WISEA J091919.14+261722.1,139.82967,26.28933,25549.0,0.085222,SPEC
578,2MASS J09191968+2617277,139.83183,26.29104,--,--,
579,WISEA J091934.98+260704.6,139.89585,26.11801,--,--,
580,WISEA J091950.14+261458.8,139.95895,26.2496,--,--,
581,SDSS J091953.84+261837.7,139.97434,26.31049,--,--,
582,WISEA J091954.25+261838.1,139.97627,26.31062,--,--,
583,WISEA J091903.94+262433.0,139.76669,26.40886,--,--,
584,WISEA J091903.34+262705.2,139.76391,26.45212,--,--,
585,WISEA J092226.11+400603.9,140.60877,40.10098,36319.0,0.121146,SPEC
586,SDSS J092232.34+400500.1,140.63475,40.08338,--,--,
587,WISEA J092232.93+400454.1,140.63722,40.0816,--,--,
588,WISEA J092256.56+400806.2,140.73566,40.13505,--,--,
589,WISEA J092259.27+402306.0,140.7469,40.38497,--,--,
590,SDSS J092259.87+402258.9,140.74948,40.38304,--,--,
591,SDSS J092211.52+395857.9,140.54803,39.98277,--,--,
592,WISEA J092212.12+395858.1,140.55055,39.98277,--,--,
593,WISEA J092334.60+400911.6,140.89424,40.15319,--,--,
594,WISEA J092446.22+401243.2,141.19241,40.21204,--,--,
595,WISEA J092404.81+400316.5,141.02011,40.05463,--,--,
596,WISEA J092433.77+400020.3,141.14074,40.00563,41903.0,0.139773,SPEC
597,WISEA J092143.97+401320.9,140.43314,40.22247,--,--,
598,WISEA J092413.78+402141.3,141.05752,40.36145,--,--,
599,SDSS J092306.44+395222.9,140.77685,39.87304,--,--,
600,SDSS J092306.52+395229.1,140.77721,39.87477,--,--,
601,WISEA J092306.57+395227.9,140.77739,39.87443,--,--,
602,SDSS J092306.64+395226.8,140.77767,39.87412,--,--,
603,SDSS J092343.91+395647.2,140.933,39.94647,--,--,
604,WISEA J092344.46+395650.1,140.93535,39.94727,44147.0,0.147258,SPEC
605,WISEA J092410.06+400315.4,141.04193,40.05432,22350.0,0.074551,SPEC
606,SDSS J092425.77+395928.7,141.10741,39.99132,--,--,
607,SDSS J092425.96+395924.5,141.10819,39.99015,--,--,
608,WISEA J092426.05+395925.5,141.1088,39.99049,97671.0,0.325794,SPEC
609,WISEA J092433.17+400645.8,141.13819,40.11275,22726.0,0.075807,SPEC
610,WISEA J092158.23+400938.4,140.49255,40.16067,--,--,
611,WISEA J092149.46+401400.9,140.45612,40.23357,22416.0,0.074773,SPEC
612,WISEA J092144.60+401256.8,140.43589,40.21572,--,--,
613,SDSS J092345.06+402448.6,140.93778,40.41351,--,--,
614,SDSS J092345.16+402439.6,140.93819,40.41103,--,--,
615,SDSS J092345.18+402431.9,140.93828,40.40888,--,--,
616,WISEA J092345.19+402433.4,140.93832,40.4093,--,--,
617,WISEA J092345.75+402439.7,140.94091,40.41111,--,--,
618,SDSS J092342.95+344014.5,140.92897,34.67071,--,--,
619,2MASS J09234344+3440213,140.93104,34.67258,33664.0,0.11229,SPEC
620,WISEA J092321.67+343538.0,140.84017,34.59386,21738.0,0.072511,SPEC
621,WISEA J092322.39+343539.4,140.84341,34.59425,21851.0,0.072887,SPEC
622,WISEA J092320.02+344439.0,140.83333,34.74416,--,--,
623,WISEA J092414.75+343702.4,141.0615,34.61737,--,--,
624,WISEA J092255.30+342540.7,140.73043,34.42799,--,--,
625,WISEA J092349.29+342003.7,140.9554,34.33436,39403.0,0.131435,SPEC
626,WISEA J092313.81+344114.2,140.80746,34.68734,--,--,
627,WISEA J092319.94+344049.1,140.83301,34.68032,--,--,
628,WISEA J092342.30+343829.0,140.92632,34.64131,--,--,
629,WISEA J092300.86+342559.0,140.75355,34.43315,--,--,
630,FBQS J092455.0+341535,141.22924,34.25998,20335.0,0.06783,SPEC
631,WISEA J092436.52+342359.2,141.15218,34.39983,--,--,
632,WISEA J092520.11+342438.6,141.33381,34.41074,--,--,
633,WISEA J092520.47+342439.0,141.33532,34.41084,20396.0,0.068034,SPEC
634,WISEA J092504.59+341857.5,141.26891,34.31615,--,--,
635,WISEA J093025.81+620914.5,142.6077,62.15397,27684.0,0.092345,SPEC
636,WISEA J093207.58+622915.0,143.03156,62.48746,--,--,
637,WISEA J093238.94+622747.4,143.16236,62.46312,--,--,
638,WISEA J092634.46+622757.7,141.6437,62.46606,--,--,
639,WISEA J093023.38+620626.3,142.59762,62.10731,27878.0,0.092992,SPEC
640,WISEA J093257.14+622450.8,143.2381,62.41413,--,--,
641,SDSS J093257.16+622455.5,143.2382,62.41544,--,--,
642,SDSS J093257.20+622449.5,143.23835,62.41375,--,--,
643,SDSS J092701.73+622324.0,141.75722,62.39001,--,--,
644,WISEA J092702.06+622325.4,141.75861,62.39039,--,--,
645,SDSS J092702.52+622327.6,141.76052,62.39103,--,--,
646,WISEA J092700.48+622646.7,141.75218,62.44633,--,--,
647,WISEA J092701.00+623252.7,141.75415,62.54811,--,--,
648,SDSS J092701.18+623245.8,141.75493,62.54607,--,--,
649,WISEA J092907.29+624641.3,142.28035,62.77807,27594.0,0.092043,SPEC
650,WISEA J092919.38+620711.6,142.33094,62.1198,--,--,
651,SDSS J092920.54+620711.5,142.33561,62.11988,--,--,
652,WISEA J092929.28+620658.8,142.37209,62.11636,--,--,
653,SDSS J093216.29+623051.3,143.06788,62.51427,--,--,
654,WISEA J093217.25+623055.9,143.07193,62.51559,36143.0,0.12056,SPEC
655,WISEA J092636.78+622845.5,141.65327,62.47933,38463.0,0.128298,SPEC
656,WISEA J092705.82+623054.6,141.7743,62.51519,--,--,
657,WISEA J092701.00+623252.7,141.75415,62.54811,--,--,
658,SDSS J092701.18+623245.8,141.75493,62.54607,--,--,
659,WISEA J092657.03+622922.2,141.73766,62.48951,--,--,
660,SDSS J092657.30+622921.4,141.73878,62.4893,--,--,
661,WISEA J092818.43+624245.2,142.07676,62.71257,35316.0,0.117801,SPEC
662,WISEA J092959.35+624724.3,142.49741,62.79005,--,--,
663,WISEA J092713.02+622146.3,141.80427,62.36292,--,--,
664,WISEA J093106.86+623555.3,142.77855,62.59877,38293.0,0.127732,SPEC
665,WISEA J093149.79+623520.3,142.95733,62.58897,--,--,
666,WISEA J093148.11+623553.2,142.95038,62.59813,--,--,
667,WISEA J092721.11+624250.9,141.83788,62.7142,--,--,
668,WISEA J093254.65+622619.3,143.22767,62.43866,--,--,
669,WISEA J093255.65+623245.6,143.23215,62.54596,--,--,
670,WISEA J092618.70+622642.1,141.57796,62.44503,--,--,
671,WISEA J092729.66+623246.6,141.87363,62.54634,56035.0,0.186914,SPEC
672,WISEA J093224.01+624000.3,143.10007,62.66668,--,--,
673,WISEA J093232.41+623904.8,143.13503,62.65134,35996.0,0.120071,SPEC
674,WISEA J092707.74+624523.3,141.78224,62.75649,8904.0,0.029702,SPEC
675,WISEA J094446.93+584750.8,146.19563,58.79747,12430.0,0.041463,SPEC
676,WISEA J094509.17+584233.0,146.28821,58.70919,--,--,
677,2MASX J09450929+5842328,146.28883,58.70921,55816.0,0.186182,SPEC
678,WISEA J093938.82+583856.8,144.91176,58.64907,20885.0,0.069665,SPEC
679,WISEA J093943.65+583858.7,144.93191,58.64965,--,--,
680,SDSS J093944.41+583858.6,144.93508,58.64964,--,--,
681,SDSS J094005.60+584004.0,145.02335,58.66779,--,--,
682,WISEA J094006.02+583956.7,145.02509,58.66576,20894.0,0.069695,SPEC
683,WISEA J094141.60+582016.8,145.42335,58.33798,37783.0,0.126029,SPEC
684,WISEA J094142.26+582020.9,145.42609,58.33914,--,--,
685,WISEA J094628.46+585228.8,146.61861,58.87463,34276.0,0.114333,SPEC
686,WISEA J093838.56+584251.6,144.66065,58.7143,--,--,
687,WISEA J094312.35+582227.8,145.80148,58.37446,--,--,
688,WISEA J094524.30+590809.6,146.35132,59.13605,34853.0,0.116257,SPEC
689,WISEA J094142.92+591534.6,145.42895,59.25965,--,--,
690,WISEA J093846.96+583534.5,144.69572,58.59294,--,--,
691,2MASS J09383730+5839040,144.6552,58.6511,--,--,
692,WISEA J093836.68+583839.6,144.65282,58.64438,20835.0,0.069498,SPEC
693,WISEA J093839.45+584743.4,144.66419,58.79536,--,--,
694,WISEA J093938.17+584113.5,144.90909,58.68706,24216.0,0.080776,SPEC
695,WISEA J094159.00+590134.2,145.49587,59.02623,42717.0,0.142488,SPEC
696,WISEA J094331.97+591100.0,145.88329,59.18333,39616.0,0.132145,SPEC
697,WISEA J094400.98+591459.2,146.0042,59.24977,--,--,
698,WISEA J094102.85+592301.0,145.26187,59.38362,--,--,
699,WISEA J094130.13+592529.2,145.37559,59.42478,35116.0,0.117134,SPEC
700,WISEA J094114.47+583735.2,145.31034,58.62644,--,--,
701,WISEA J094301.74+584200.4,145.75724,58.70014,--,--,
702,WISEA J094319.56+585236.3,145.83151,58.87678,42700.0,0.142433,SPEC
703,WISEA J094351.43+585023.9,145.96433,58.83995,30572.0,0.101977,SPEC
704,WISEA J094247.20+591950.1,145.69668,59.33059,--,--,
705,WISEA J094247.46+591942.2,145.69778,59.32843,22333.0,0.074496,SPEC
706,WISEA J094139.79+590417.6,145.41586,59.07158,--,--,
707,WISEA J094455.39+582317.8,146.23083,58.38832,--,--,
708,SDSS J093911.27+583504.1,144.79696,58.58448,--,--,
709,WISEA J093911.83+583508.0,144.79958,58.58569,--,--,
710,WISEA J094100.59+584244.4,145.25251,58.71235,30659.0,0.102268,SPEC
711,WISEA J094107.36+584600.0,145.28065,58.76663,--,--,
712,SDSS J094108.22+584600.1,145.28426,58.76671,--,--,
713,SDSS J093916.90+590337.6,144.82045,59.06047,--,--,
714,SN 1995D,145.22814,5.1406,--,--,
715,WISEA J094055.01+050832.8,145.22922,5.14246,--,--,
716,WISEA J094055.52+050837.0,145.23134,5.14361,--,--,
717,WISEA J094036.14+052140.7,145.15069,5.36126,--,--,
718,WISEA J094000.01+050715.3,145.00026,5.12086,--,--,
719,SDSS J094007.14+050229.1,145.02977,5.04144,--,--,
720,WISEA J094007.32+050223.0,145.03051,5.03973,--,--,
721,SDSS J094043.97+050804.5,145.18323,5.13461,--,--,
722,2MASS J09404401+0508109,145.18334,5.13632,--,--,
723,WISEA J094043.97+050807.8,145.18377,5.13551,--,--,
724,WISEA J094143.97+050407.4,145.43322,5.06874,--,--,
725,WISEA J094032.04+050302.3,145.13349,5.05067,--,--,
726,WISEA J094056.62+045846.8,145.23589,4.97954,--,--,
727,WISEA J094005.33+050835.1,145.02229,5.1431,--,--,
728,SDSS J094018.76+052037.6,145.07821,5.34378,182.0,0.000608,SPEC
729,SDSSCGB 03780,145.07917,5.34675,49466.0,0.165,
730,GALEXASC J094019.27+052040.6,145.08031,5.34461,--,--,
731,WISEA J094019.33+052040.3,145.08055,5.34456,49352.0,0.164621,SPEC
732,WISEA J094044.68+051114.7,145.18623,5.1874,--,--,
733,SDSS J094044.91+051119.6,145.18716,5.18879,--,--,
734,WISEA J094045.19+051332.0,145.18829,5.22563,--,--,
735,WISEA J093955.13+051344.4,144.97974,5.22879,--,--,
736,SDSS J093954.12+050956.1,144.97552,5.16559,--,--,
737,WISEA J093954.20+050948.7,144.97603,5.16349,--,--,
738,WISEA J094039.93+051522.1,145.16651,5.25618,--,--,
739,WISEA J094038.80+052052.0,145.16166,5.34782,--,--,
740,WISEA J094034.87+051139.6,145.14535,5.19458,--,--,
741,WISEA J094102.65+051709.9,145.261,5.28627,--,--,
742,SDSS J094102.67+051703.2,145.26115,5.28424,--,--,
743,GALEXASC J094102.70+051707.7,145.26128,5.28548,--,--,
744,SDSSCGB 24180,145.26167,5.28811,--,--,
745,WISEA J094110.85+051441.5,145.29532,5.24499,--,--,
746,SDSS J094140.45+051147.1,145.41858,5.19643,--,--,
747,WISEA J094140.92+051144.2,145.42052,5.19562,23020.0,0.076787,SPEC
748,SDSS J095227.09+290616.5,148.1129,29.10461,--,--,
749,WISEA J095227.32+290609.4,148.11391,29.10261,--,--,
750,WISEA J095256.99+290219.7,148.23746,29.03886,23978.0,0.079981,SPEC
751,WISEA J095105.60+290448.6,147.77335,29.08022,31648.0,0.105566,SPEC
